sk_cliente,sk_pais,sk_estado_cliente,sk_tiempo_cliente_desde,mrr,arr,cantidad_cliente,flag_cliente_pago,flag_activo,flag_cancelado,flag_past_due,riesgo_churn
2639,,4,,0.0,0.0,1,0,0,0,0,No aplica
2640,,4,,0.0,0.0,1,0,0,0,0,No aplica
2641,,4,,0.0,0.0,1,0,0,0,0,No aplica
2642,,4,,0.0,0.0,1,0,0,0,0,No aplica
2643,,4,,0.0,0.0,1,0,0,0,0,No aplica
2644,,4,,0.0,0.0,1,0,0,0,0,No aplica
2645,,4,,0.0,0.0,1,0,0,0,0,No aplica
2646,,4,,0.0,0.0,1,0,0,0,0,No aplica
2647,,4,,0.0,0.0,1,0,0,0,0,No aplica
2648,,4,,0.0,0.0,1,0,0,0,0,No aplica
2649,,4,,0.0,0.0,1,0,0,0,0,No aplica
2650,,4,,0.0,0.0,1,0,0,0,0,No aplica
2651,,4,,0.0,0.0,1,0,0,0,0,No aplica
2652,,4,,0.0,0.0,1,0,0,0,0,No aplica
2653,,4,,0.0,0.0,1,0,0,0,0,No aplica
2654,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2655,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2656,,4,,0.0,0.0,1,0,0,0,0,No aplica
2657,4.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2658,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2659,,4,,0.0,0.0,1,0,0,0,0,No aplica
2660,,4,,0.0,0.0,1,0,0,0,0,No aplica
2661,,4,,0.0,0.0,1,0,0,0,0,No aplica
2662,,4,,0.0,0.0,1,0,0,0,0,No aplica
2663,,4,,0.0,0.0,1,0,0,0,0,No aplica
2664,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2665,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2666,,4,,0.0,0.0,1,0,0,0,0,No aplica
2667,,4,,0.0,0.0,1,0,0,0,0,No aplica
2668,4.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2669,,4,,0.0,0.0,1,0,0,0,0,No aplica
2670,,4,,0.0,0.0,1,0,0,0,0,No aplica
2671,,4,,0.0,0.0,1,0,0,0,0,No aplica
2672,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2673,,4,,0.0,0.0,1,0,0,0,0,No aplica
2674,,4,,0.0,0.0,1,0,0,0,0,No aplica
2675,,4,,0.0,0.0,1,0,0,0,0,No aplica
2676,,4,,0.0,0.0,1,0,0,0,0,No aplica
2677,,4,,0.0,0.0,1,0,0,0,0,No aplica
2678,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2679,,4,,0.0,0.0,1,0,0,0,0,No aplica
2680,,4,,0.0,0.0,1,0,0,0,0,No aplica
2681,,4,,0.0,0.0,1,0,0,0,0,No aplica
2682,,4,,0.0,0.0,1,0,0,0,0,No aplica
2683,,4,,0.0,0.0,1,0,0,0,0,No aplica
2684,,4,,0.0,0.0,1,0,0,0,0,No aplica
2685,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2686,,4,,0.0,0.0,1,0,0,0,0,No aplica
2687,,4,,0.0,0.0,1,0,0,0,0,No aplica
2688,,4,,0.0,0.0,1,0,0,0,0,No aplica
2689,,4,,0.0,0.0,1,0,0,0,0,No aplica
2690,,4,,0.0,0.0,1,0,0,0,0,No aplica
2691,,4,,0.0,0.0,1,0,0,0,0,No aplica
2692,,4,,0.0,0.0,1,0,0,0,0,No aplica
2693,,4,,0.0,0.0,1,0,0,0,0,No aplica
2694,,4,,0.0,0.0,1,0,0,0,0,No aplica
2695,,4,,0.0,0.0,1,0,0,0,0,No aplica
2696,,4,,0.0,0.0,1,0,0,0,0,No aplica
2697,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2698,,4,,0.0,0.0,1,0,0,0,0,No aplica
2699,,4,,0.0,0.0,1,0,0,0,0,No aplica
2700,,4,,0.0,0.0,1,0,0,0,0,No aplica
2701,,4,,0.0,0.0,1,0,0,0,0,No aplica
2702,,4,,0.0,0.0,1,0,0,0,0,No aplica
2703,,4,,0.0,0.0,1,0,0,0,0,No aplica
2704,,4,,0.0,0.0,1,0,0,0,0,No aplica
2705,,4,,0.0,0.0,1,0,0,0,0,No aplica
2706,,4,,0.0,0.0,1,0,0,0,0,No aplica
2707,,4,,0.0,0.0,1,0,0,0,0,No aplica
2708,,4,,0.0,0.0,1,0,0,0,0,No aplica
2709,,4,,0.0,0.0,1,0,0,0,0,No aplica
2710,,4,,0.0,0.0,1,0,0,0,0,No aplica
2711,,4,,0.0,0.0,1,0,0,0,0,No aplica
2712,,4,,0.0,0.0,1,0,0,0,0,No aplica
2713,,4,,0.0,0.0,1,0,0,0,0,No aplica
2714,,4,,0.0,0.0,1,0,0,0,0,No aplica
2715,,4,,0.0,0.0,1,0,0,0,0,No aplica
2716,,4,,0.0,0.0,1,0,0,0,0,No aplica
2717,,4,,0.0,0.0,1,0,0,0,0,No aplica
2718,,4,,0.0,0.0,1,0,0,0,0,No aplica
2719,4.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2720,,4,,0.0,0.0,1,0,0,0,0,No aplica
2721,,4,,0.0,0.0,1,0,0,0,0,No aplica
2722,,4,,0.0,0.0,1,0,0,0,0,No aplica
2723,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2724,4.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2725,,4,,0.0,0.0,1,0,0,0,0,No aplica
2726,8.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2727,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2728,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2729,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2730,,4,,0.0,0.0,1,0,0,0,0,No aplica
2731,,4,,0.0,0.0,1,0,0,0,0,No aplica
2732,,4,,0.0,0.0,1,0,0,0,0,No aplica
2733,,4,,0.0,0.0,1,0,0,0,0,No aplica
2734,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2735,,4,,0.0,0.0,1,0,0,0,0,No aplica
2736,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2737,,4,,0.0,0.0,1,0,0,0,0,No aplica
2738,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2739,,4,,0.0,0.0,1,0,0,0,0,No aplica
2740,5.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2741,,4,,0.0,0.0,1,0,0,0,0,No aplica
2742,,4,,0.0,0.0,1,0,0,0,0,No aplica
2743,,4,,0.0,0.0,1,0,0,0,0,No aplica
2744,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2745,,4,,0.0,0.0,1,0,0,0,0,No aplica
2746,,4,,0.0,0.0,1,0,0,0,0,No aplica
2747,,4,,0.0,0.0,1,0,0,0,0,No aplica
2748,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2749,,4,,0.0,0.0,1,0,0,0,0,No aplica
2750,,4,,0.0,0.0,1,0,0,0,0,No aplica
2751,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2752,4.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2753,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2754,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2755,,4,,0.0,0.0,1,0,0,0,0,No aplica
2756,,4,,0.0,0.0,1,0,0,0,0,No aplica
2757,5.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2758,4.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2759,,4,,0.0,0.0,1,0,0,0,0,No aplica
2760,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2761,15.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2762,,4,,0.0,0.0,1,0,0,0,0,No aplica
2763,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2764,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2765,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2766,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2767,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2768,5.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2769,,4,,0.0,0.0,1,0,0,0,0,No aplica
2770,,4,,0.0,0.0,1,0,0,0,0,No aplica
2771,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2772,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2773,7.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2774,,4,,0.0,0.0,1,0,0,0,0,No aplica
2775,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2776,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2777,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2778,,4,,0.0,0.0,1,0,0,0,0,No aplica
2779,,4,,0.0,0.0,1,0,0,0,0,No aplica
2780,,4,,0.0,0.0,1,0,0,0,0,No aplica
2781,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2782,,4,,0.0,0.0,1,0,0,0,0,No aplica
2783,,4,,0.0,0.0,1,0,0,0,0,No aplica
2784,,4,,0.0,0.0,1,0,0,0,0,No aplica
2785,,4,,0.0,0.0,1,0,0,0,0,No aplica
2786,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2787,,4,,0.0,0.0,1,0,0,0,0,No aplica
2788,,4,,0.0,0.0,1,0,0,0,0,No aplica
2789,,4,,0.0,0.0,1,0,0,0,0,No aplica
2790,,4,,0.0,0.0,1,0,0,0,0,No aplica
2791,,4,,0.0,0.0,1,0,0,0,0,No aplica
2792,14.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2793,,4,,0.0,0.0,1,0,0,0,0,No aplica
2794,,4,,0.0,0.0,1,0,0,0,0,No aplica
2795,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2796,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2797,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2798,,4,,0.0,0.0,1,0,0,0,0,No aplica
2799,,4,,0.0,0.0,1,0,0,0,0,No aplica
2800,,4,,0.0,0.0,1,0,0,0,0,No aplica
2801,,4,,0.0,0.0,1,0,0,0,0,No aplica
2802,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2803,,4,,0.0,0.0,1,0,0,0,0,No aplica
2804,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2805,,4,,0.0,0.0,1,0,0,0,0,No aplica
2806,,4,,0.0,0.0,1,0,0,0,0,No aplica
2807,,4,,0.0,0.0,1,0,0,0,0,No aplica
2808,,4,,0.0,0.0,1,0,0,0,0,No aplica
2809,,4,,0.0,0.0,1,0,0,0,0,No aplica
2810,,4,,0.0,0.0,1,0,0,0,0,No aplica
2811,,4,,0.0,0.0,1,0,0,0,0,No aplica
2812,,4,,0.0,0.0,1,0,0,0,0,No aplica
2813,,4,,0.0,0.0,1,0,0,0,0,No aplica
2814,,4,,0.0,0.0,1,0,0,0,0,No aplica
2815,11.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2816,,4,,0.0,0.0,1,0,0,0,0,No aplica
2817,,4,,0.0,0.0,1,0,0,0,0,No aplica
2818,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2819,,4,,0.0,0.0,1,0,0,0,0,No aplica
2820,,4,,0.0,0.0,1,0,0,0,0,No aplica
2821,,4,,0.0,0.0,1,0,0,0,0,No aplica
2822,,4,,0.0,0.0,1,0,0,0,0,No aplica
2823,,4,,0.0,0.0,1,0,0,0,0,No aplica
2824,,4,,0.0,0.0,1,0,0,0,0,No aplica
2825,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2826,,4,,0.0,0.0,1,0,0,0,0,No aplica
2827,8.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2828,,4,,0.0,0.0,1,0,0,0,0,No aplica
2829,,4,,0.0,0.0,1,0,0,0,0,No aplica
2830,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2831,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2832,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2833,,4,,0.0,0.0,1,0,0,0,0,No aplica
2834,,4,,0.0,0.0,1,0,0,0,0,No aplica
2835,,4,,0.0,0.0,1,0,0,0,0,No aplica
2836,,4,,0.0,0.0,1,0,0,0,0,No aplica
2837,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2838,,4,,0.0,0.0,1,0,0,0,0,No aplica
2839,,4,,0.0,0.0,1,0,0,0,0,No aplica
2840,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2841,,4,,0.0,0.0,1,0,0,0,0,No aplica
2842,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2843,,4,,0.0,0.0,1,0,0,0,0,No aplica
2844,,4,,0.0,0.0,1,0,0,0,0,No aplica
2845,,4,,0.0,0.0,1,0,0,0,0,No aplica
2846,,4,,0.0,0.0,1,0,0,0,0,No aplica
2847,8.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2848,,4,,0.0,0.0,1,0,0,0,0,No aplica
2849,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2850,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2851,,4,,0.0,0.0,1,0,0,0,0,No aplica
2852,,4,,0.0,0.0,1,0,0,0,0,No aplica
2853,,4,,0.0,0.0,1,0,0,0,0,No aplica
2854,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2855,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2856,,4,,0.0,0.0,1,0,0,0,0,No aplica
2857,,4,,0.0,0.0,1,0,0,0,0,No aplica
2858,,4,,0.0,0.0,1,0,0,0,0,No aplica
2859,,4,,0.0,0.0,1,0,0,0,0,No aplica
2860,,4,,0.0,0.0,1,0,0,0,0,No aplica
2861,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2862,,4,,0.0,0.0,1,0,0,0,0,No aplica
2863,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2864,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2865,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2866,,4,,0.0,0.0,1,0,0,0,0,No aplica
2867,,4,,0.0,0.0,1,0,0,0,0,No aplica
2868,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2869,,4,,0.0,0.0,1,0,0,0,0,No aplica
2870,,4,,0.0,0.0,1,0,0,0,0,No aplica
2871,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2872,,4,,0.0,0.0,1,0,0,0,0,No aplica
2873,,4,,0.0,0.0,1,0,0,0,0,No aplica
2874,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2875,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2876,,4,,0.0,0.0,1,0,0,0,0,No aplica
2877,,4,,0.0,0.0,1,0,0,0,0,No aplica
2878,,4,,0.0,0.0,1,0,0,0,0,No aplica
2879,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2880,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2881,,4,,0.0,0.0,1,0,0,0,0,No aplica
2882,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2883,,4,,0.0,0.0,1,0,0,0,0,No aplica
2884,,4,,0.0,0.0,1,0,0,0,0,No aplica
2885,4.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2886,19.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2887,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2888,,4,,0.0,0.0,1,0,0,0,0,No aplica
2889,,4,,0.0,0.0,1,0,0,0,0,No aplica
2890,,4,,0.0,0.0,1,0,0,0,0,No aplica
2891,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2892,,4,,0.0,0.0,1,0,0,0,0,No aplica
2893,,4,,0.0,0.0,1,0,0,0,0,No aplica
2894,,4,,0.0,0.0,1,0,0,0,0,No aplica
2895,,4,,0.0,0.0,1,0,0,0,0,No aplica
2896,,4,,0.0,0.0,1,0,0,0,0,No aplica
2897,,4,,0.0,0.0,1,0,0,0,0,No aplica
2898,,4,,0.0,0.0,1,0,0,0,0,No aplica
2899,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2900,,4,,0.0,0.0,1,0,0,0,0,No aplica
2901,,4,,0.0,0.0,1,0,0,0,0,No aplica
2902,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2903,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2904,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2905,,4,,0.0,0.0,1,0,0,0,0,No aplica
2906,,4,,0.0,0.0,1,0,0,0,0,No aplica
2907,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2908,,4,,0.0,0.0,1,0,0,0,0,No aplica
2909,,4,,0.0,0.0,1,0,0,0,0,No aplica
2910,4.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2911,,4,,0.0,0.0,1,0,0,0,0,No aplica
2912,,4,,0.0,0.0,1,0,0,0,0,No aplica
2913,,4,,0.0,0.0,1,0,0,0,0,No aplica
2914,,4,,0.0,0.0,1,0,0,0,0,No aplica
2915,,4,,0.0,0.0,1,0,0,0,0,No aplica
2916,,4,,0.0,0.0,1,0,0,0,0,No aplica
2917,4.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2918,,4,,0.0,0.0,1,0,0,0,0,No aplica
2919,,4,,0.0,0.0,1,0,0,0,0,No aplica
2920,33.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2921,6.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2922,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2923,,4,,0.0,0.0,1,0,0,0,0,No aplica
2924,,4,,0.0,0.0,1,0,0,0,0,No aplica
2925,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2926,,4,,0.0,0.0,1,0,0,0,0,No aplica
2927,,4,,0.0,0.0,1,0,0,0,0,No aplica
2928,,4,,0.0,0.0,1,0,0,0,0,No aplica
2929,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2930,,4,,0.0,0.0,1,0,0,0,0,No aplica
2931,,4,,0.0,0.0,1,0,0,0,0,No aplica
2932,,4,,0.0,0.0,1,0,0,0,0,No aplica
2933,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2934,,4,,0.0,0.0,1,0,0,0,0,No aplica
2935,,4,,0.0,0.0,1,0,0,0,0,No aplica
2936,,4,,0.0,0.0,1,0,0,0,0,No aplica
2937,,4,,0.0,0.0,1,0,0,0,0,No aplica
2938,,4,,0.0,0.0,1,0,0,0,0,No aplica
2939,,4,,0.0,0.0,1,0,0,0,0,No aplica
2940,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2941,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2942,,4,,0.0,0.0,1,0,0,0,0,No aplica
2943,,4,,0.0,0.0,1,0,0,0,0,No aplica
2944,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2945,,4,,0.0,0.0,1,0,0,0,0,No aplica
2946,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2947,,4,,0.0,0.0,1,0,0,0,0,No aplica
2948,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2949,,4,,0.0,0.0,1,0,0,0,0,No aplica
2950,,4,,0.0,0.0,1,0,0,0,0,No aplica
2951,,4,,0.0,0.0,1,0,0,0,0,No aplica
2952,26.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2953,,4,,0.0,0.0,1,0,0,0,0,No aplica
2954,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2955,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2956,,4,,0.0,0.0,1,0,0,0,0,No aplica
2957,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2958,,4,,0.0,0.0,1,0,0,0,0,No aplica
2959,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2960,,4,,0.0,0.0,1,0,0,0,0,No aplica
2961,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2962,,4,,0.0,0.0,1,0,0,0,0,No aplica
2963,,4,,0.0,0.0,1,0,0,0,0,No aplica
2964,,4,,0.0,0.0,1,0,0,0,0,No aplica
2965,,4,,0.0,0.0,1,0,0,0,0,No aplica
2966,,4,,0.0,0.0,1,0,0,0,0,No aplica
2967,,4,,0.0,0.0,1,0,0,0,0,No aplica
2968,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2969,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2970,,4,,0.0,0.0,1,0,0,0,0,No aplica
2971,,4,,0.0,0.0,1,0,0,0,0,No aplica
2972,,4,,0.0,0.0,1,0,0,0,0,No aplica
2973,34.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2974,,4,,0.0,0.0,1,0,0,0,0,No aplica
2975,,4,,0.0,0.0,1,0,0,0,0,No aplica
2976,,4,,0.0,0.0,1,0,0,0,0,No aplica
2977,,4,,0.0,0.0,1,0,0,0,0,No aplica
2978,,4,,0.0,0.0,1,0,0,0,0,No aplica
2979,,4,,0.0,0.0,1,0,0,0,0,No aplica
2980,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2981,,4,,0.0,0.0,1,0,0,0,0,No aplica
2982,,4,,0.0,0.0,1,0,0,0,0,No aplica
2983,,4,,0.0,0.0,1,0,0,0,0,No aplica
2984,,4,,0.0,0.0,1,0,0,0,0,No aplica
2985,,4,,0.0,0.0,1,0,0,0,0,No aplica
2986,4.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2987,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2988,,4,,0.0,0.0,1,0,0,0,0,No aplica
2989,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2990,,4,,0.0,0.0,1,0,0,0,0,No aplica
2991,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2992,,4,,0.0,0.0,1,0,0,0,0,No aplica
2993,,4,,0.0,0.0,1,0,0,0,0,No aplica
2994,7.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2995,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2996,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2997,8.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2998,4.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2999,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3000,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3001,,4,,0.0,0.0,1,0,0,0,0,No aplica
3002,,4,,0.0,0.0,1,0,0,0,0,No aplica
3003,,4,,0.0,0.0,1,0,0,0,0,No aplica
3004,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3005,,4,,0.0,0.0,1,0,0,0,0,No aplica
3006,,4,,0.0,0.0,1,0,0,0,0,No aplica
3007,5.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3008,,4,,0.0,0.0,1,0,0,0,0,No aplica
3009,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3010,,4,,0.0,0.0,1,0,0,0,0,No aplica
3011,,4,,0.0,0.0,1,0,0,0,0,No aplica
3012,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3013,5.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3014,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3015,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3016,7.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3017,32.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3018,,4,,0.0,0.0,1,0,0,0,0,No aplica
3019,,4,,0.0,0.0,1,0,0,0,0,No aplica
3020,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3021,,4,,0.0,0.0,1,0,0,0,0,No aplica
3022,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3023,,4,,0.0,0.0,1,0,0,0,0,No aplica
3024,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3025,,4,,0.0,0.0,1,0,0,0,0,No aplica
3026,7.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3027,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3028,,4,,0.0,0.0,1,0,0,0,0,No aplica
3029,,4,,0.0,0.0,1,0,0,0,0,No aplica
3030,,4,,0.0,0.0,1,0,0,0,0,No aplica
3031,,4,,0.0,0.0,1,0,0,0,0,No aplica
3032,,4,,0.0,0.0,1,0,0,0,0,No aplica
3033,,4,,0.0,0.0,1,0,0,0,0,No aplica
3034,,4,,0.0,0.0,1,0,0,0,0,No aplica
3035,,4,,0.0,0.0,1,0,0,0,0,No aplica
3036,,4,,0.0,0.0,1,0,0,0,0,No aplica
3037,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3038,,4,,0.0,0.0,1,0,0,0,0,No aplica
3039,,4,,0.0,0.0,1,0,0,0,0,No aplica
3040,6.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3041,,4,,0.0,0.0,1,0,0,0,0,No aplica
3042,,4,,0.0,0.0,1,0,0,0,0,No aplica
3043,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3044,4.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3045,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3046,30.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3047,,4,,0.0,0.0,1,0,0,0,0,No aplica
3048,,4,,0.0,0.0,1,0,0,0,0,No aplica
3049,,4,,0.0,0.0,1,0,0,0,0,No aplica
3050,,4,,0.0,0.0,1,0,0,0,0,No aplica
3051,20.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3052,,4,,0.0,0.0,1,0,0,0,0,No aplica
3053,7.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3054,,4,,0.0,0.0,1,0,0,0,0,No aplica
3055,,4,,0.0,0.0,1,0,0,0,0,No aplica
3056,,4,,0.0,0.0,1,0,0,0,0,No aplica
3057,,4,,0.0,0.0,1,0,0,0,0,No aplica
3058,,4,,0.0,0.0,1,0,0,0,0,No aplica
3059,,4,,0.0,0.0,1,0,0,0,0,No aplica
3060,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3061,,4,,0.0,0.0,1,0,0,0,0,No aplica
3062,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3063,,4,,0.0,0.0,1,0,0,0,0,No aplica
3064,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3065,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3066,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3067,,4,,0.0,0.0,1,0,0,0,0,No aplica
3068,,4,,0.0,0.0,1,0,0,0,0,No aplica
3069,7.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3070,,4,,0.0,0.0,1,0,0,0,0,No aplica
3071,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3072,,4,,0.0,0.0,1,0,0,0,0,No aplica
3073,7.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3074,,4,,0.0,0.0,1,0,0,0,0,No aplica
3075,,4,,0.0,0.0,1,0,0,0,0,No aplica
3076,,4,,0.0,0.0,1,0,0,0,0,No aplica
3077,4.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3078,,4,,0.0,0.0,1,0,0,0,0,No aplica
3079,,4,,0.0,0.0,1,0,0,0,0,No aplica
3080,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3081,,4,,0.0,0.0,1,0,0,0,0,No aplica
3082,,4,,0.0,0.0,1,0,0,0,0,No aplica
3083,,4,,0.0,0.0,1,0,0,0,0,No aplica
3084,,4,,0.0,0.0,1,0,0,0,0,No aplica
3085,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
3086,7.0,4,,0.0,0.0,1,0,0,0,0,No aplica
